corpus_id,score,decile,date,source,article,is-thematically-relevant,has-event,has-named-location,has-space-type,event-mentioned,location-mentioned,space-mentioned,notes
769034,0.362051219,4,1851-12-27,star,""" But I need waste no more time or space over these perfectionists. I will only say that they consider all intercourse with each other should be in every respect regulated by this perfective law; that in it they should seek their own perfection and each other's, as well as that of their offspring; that, following this idea, and bringing to bear upon the question certain alleged physiological facts, they abolish all marriage as between individuals and live together as one husband and one wife, the details of which arrangement I need not enter into. I am informed that they are a large and prosperous community; that the utmost harmony and affection prevail; that to strangers they appear like one family of brothers and sisters; and that they are enabled to conduct their affairs without the despotism which stains other communities, while free inquiry on all subjects prevails amongst them, and, consequently, a high degree of intellectual and aesthetic culture.""  The honour of solving the great social problem is reserved for America, not only from the experience accumulated in those experiments, but from ""the fact that here the land—the all in all—is available to the people.""  Another element of success is, that the habits of the people have prepared them for rapid changes of employment.",,,,,,,,
477909,0.330033302,4,1846-07-25,star,"Mr. Gay.—I am not convinced yet. (Laughter.) Mr. O'Connor has said that a section will be located in six years but that is only assertion. I say fortyseven years. (Laughter.) He asks me why I don't propose a plan myself—I HAVE A PLAN—(roars of laughter, and 'now it's all out')—but I am not going to propound my plan until the data is all arranged, and until it is matured. (Laughter.) I don't know whether Mr. O'Connor has convinced you, but he has not convinced me, and if you hold up your hands for his plan it will not prove that you believe it practicable, but because he has more eloquence than I have. Still I don't see how with only £15,000 paid up, Mr. O'Connor can locate 6000 at £127 each. I should not have come here at all if I had not been dared, I am willing to stop till to-morrow night to continue the discussion. (Cheers.)",,,,,,,,
265499,0.344024777,4,1847-06-05,star,"people. She was hardly seated on her throne won for her by enormous sacrifices—when she commenced frittering away all that was of value in the “Charter” she had sworn to uphold. At length, when liberty was almost entirely lost, the Septembrist movement compelled Donna Maria to accept a modified version of the Constitution of 1820, instead of the mangled “Charter.” The Queen now swore to uphold the “Constitution,” and filled her oath by conniving at a revolt got up by the tax-eaters for resuscitating the defunct “Charter.” The notorious Cabrals triumphed, the “Constitution” was strangled, and the “Charter” changed greatly for the worse—substituted. The Cabrals established a grinding tyranny, under which every law for the protection of public liberty and personal freedom was violated, and the people given over to the plundering exactions of tax-eaters. Excessive taxation at length produced revolt, the peasantry rose in arms throughout Portugal, and, with the certainty of a popular rising in the capital, the Queen gave way, dismissed the Cabrals, and appointed the Palmella Ministry. The overthrow of that ministry was accomplished by the vilest means— no less than a midnight plot. The chiefs of the Ministry summoned to the palace on pretence of business, were there informed that their services were no longer needed—that their successors had been appointed, and themselves were prisoners until such time as the army had secured the triumph of the counter-revolution. This was accompanied by the suppression of the public press, the "" suspension of the guarantees"" of personal security, and the establishment of martial law. What had been left of the restored ""Charter"" was again utterly violated, and a despotism established more perfect than that of the Russian Autocrat. A popular outbreak immediately ensued. The Duke of Ter",,,,,,,,
956026,0.339258432,4,1851-07-12,leader,ENORMOUS COST OF THE REMOVAL OF THE POOR.  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,,,,,,,,
1225361,0.360410184,4,1869-01-02,tomahawk,"ANSWERS have been received from Ruby's Ghost, Linda Princess, Exeter Sidney, Samuel E. Thomas, Owl in Hopes of Better Things, Kiss-me-Quick, F. D., Isle of Rockaway, George Hayward, Charles Robinson, The Broker, The Corporal, and The Bloomer (Liverpool); Crooked Lane is Bad Luck, A Vacant Palace is to be Filled by Mrs. Gamp, W. Hall (Hammersmith), C. D. S., F. D. Lyell, Alfredus (Glasgow), Mouse (Ledbury, Herefordshire), F. M. T. (Croydon), Fiddle, Ned Bags, and Diogenes (Dover).",,,,,,,,
659455,0.344349772,4,1842-01-08,star,"The last sheet to this.  INCOME.  London 500 cards per Wheeler, 18 en. cards, in debt 200 cards, per Cleave, clear 1 13 4 Gibbs, clear 0 5 0 Salmon, clear 0 10 0 Lefevre, clear 0 4 6 100 cards, Marylebone in debt 0 0 0 Robson, Tow. Hamlets, clear 0 13 10  Nottingham 115 cards ... clear 0 19 9  Stokesley Ryde, I. of Wight, 24 cards ... clear 0 4 0  Ashton-u.-Lyne, 150 cards ... clear 1 9 6  Stockport 100 cards ... in debt 0 10 6  Doyle 270 cards ... in debt 0 11 8  Salisbury ... ... clear 0 3 7  Plymouth 30 cards ... clear 0 10 0  Wortley ... ... clear 0 4 0  Wingate Grange, 100 cards ... clear 1 16 8  Redruth 60 cards 8 en. cards ... in debt 0 10 0  Chowbent ... ... clear 0 3 6  Chorlton ... ... clear 0 6 8  Chelmsford ... ... clear 0 6 0  Todmorden ... ... clear 1 4 2  Oxford 50 cards ... clear 0 8 4  Sutton-in-Ashfield 130 cards ... in debt 1 2 6 Hunslet ... ... clear 0 5 0 Harleston ... ... clear 0 5 6 Ovenden ... ... clear 0 4 6 Eccles 24 cards ... in debt 0 4 0 Middleton 48 cards ... in debt 0 4 0 Bolton 300 cards ... in debt 1 13 4 West 18 cards ... ... 0 3 0 Halifax 140 cards—20 en. in debt 1 10 0 Sowerby ..",,,,,,,,
1031445,0.369972527,4,1856-05-17,leader,"Sept. for .......... 1000  ""1st January, 1856, for .......... 2000  ""4th .......... 2000  ""16th .......... 2000  making altogether 12,500L; but as 1000L was paid over to Pratt, the real amount of debt due in the month of November was 11,500L, and every one of those bills bore the forged signatures of the prisoner's mother. The jury would easily imagine the pressure which naturally and necessarily prevailed upon the prisoner in consequence of this liability of 11,500l., which he had not a shilling in the world to meet; and the still greater pressure arising from the conviction that if the forgery was discovered, owing to his being unable to keep up his payments, it would bring inevitable ruin upon him, as well as expose him to the peril of the law. With these transactions the deceased Cooke had been partially connected. It seemed that in May, 1856, Palmer was pressed to pay a sum of 600l. to a person named Sergent. Palmer had in the hands of Pratt at this period, in respect of some of the bills which had been discounted, a balance of 610l. to this credit, and he wanted Pratt to advance 100l. to make up the 600l.; but he declined to do so, except upon security, and Palmer then offered him an acceptance of Cooke, representing Cooke to be a man of substance and good security, and accordingly the acceptance of Cooke for 300l. was sent up, and on that Pratt advanced the money. That was believed to be the first transaction with Cooke. When that bill of 300l. became due, Palmer failed to provide it, and Cooke had to pay it himself after it had become dishonoured. In",,,,,,,,
255378,0.308647603,3,1850-11-02,star,"Advises, dated the 25th ult., state that a trifling skirmish between some cavalry patrols in the vicinity of Kropp took place on the morning of the 23rd ult., in which, as usual, several lives have been lost on both sides, and some prisoners made. It has been reported that the Holsteiners have captured seven Danish Dragoons who had ventured too far in pursuit, and that they had been brought into Rendsburg; they admit, however, that an equal number of their own men were killed, wounded, and taken by the other side.  Another more important movement is in contemplation, however, on the part of the Holstein clergy, nobility, and landed proprietors, and which it is hoped may do some good. The 'Weser Zeitung' has reported that a meeting of the above orders will take place at Kiel shortly, to take proposals of peace into consideration, as well as the levy of taxes &c.  Much sickness is reported in the Danish army in Schleswig—principally typhus fever, of which some hundreds are suffering. The wet weather favours the spread of this disease; but as the Danes have taken care to provide convenient and comfortable hospitals for their sick and wounded, the loss in deaths will not be very great, and they have many very able medical men in the camp.",,,,,,,,
1206939,0.297799617,3,1882-05-15,circ,"NOW READY AT ALL LIBRARIES. 2 vols. crown 8vo. 31s.  THE GIFTS OF THE CHILD CHRIST, AND OTHER NOVELETTES.  BY GEORGE MAC DONALD.  THE OTHER STORIES ARE— 2. THE HISTORY OF PHOTOGEN AND NYCTERIS. 3. THE BUTCHER'S BILLS. 4. STEPHEN ARCHER. 5. PORT IN A STORM. 6. IF I HAD A FATHER.  COMPLETION OF AN IMPORTANT WORK.  STUDIES IN THE THEORY OF DESCENT. By DR. AUGUST WEISMANN, Professor in the University of Freiburg.  WITH A PREFATORY NOTICE BY CHARLES DARWIN, F.R.S. Author of 'The Origin of Species' &c.  TRANSLATED AND EDITED, WITH NOTES, By RAPHAEL MELDOLA, Late Vice-President of the Entomological Society of London.  PART I. ON THE SEASONAL DIMORPHISM OF BUTTERFLIES. (With Two Coloured Plates.)  PART II. THE ORIGIN OF THE MARKINGS OF CATERPILLARS. ON PHYLETIC PARALLELISM IN METAMORPHIC SPECIES. (With 6 Coloured Plates.)  PART III. THE TRANSFORMATION OF THE MEXICAN AXOLOTL INTO AMBLYSTOMA. ON THE MECHANICAL CONCEPTION OF NATURE.  The German Text has been carefully revised and brought down to date by the Author, under whose supervision the Chromolithographic Plates have been accurately redrawn and engraved.  Two vols. demy 8vo. cloth extra, 40s.  New and Cheaper Edition, crown 8vo. coloured boards, price 2s. 6d.  # AN ENGLISHWOMAN IN UTAH.  # THE STORY OF A LIFE'S EXPERIENCE IN MORMONISM: AN AUTOBIOGRAPHY.  BY MRS. T. B. H. STENHOUSE, Of Salt Lake City, for more than twenty-five years the Wife of a Mormon Missionary and Elder.  WITH PORTRAIT BY MRS. HARRIET BEECHER STOWE. FULLY ILLUSTRATED.  LONDON: SAMpson LOW, MARSTON, SEA",,,,,,,,
232697,0.295512915,3,1842-10-01,star,"Scarce had he loved his sides in the pure and refreshing waters, ere a squadron of boats closing around him, compelled him to swim back to land. But the dogs would not suffer him, re-invigorated though he was, to ascend the mountain again, and, like polite Irishmen, seemed anxious, and in fact did all in their power to give the ladies and gentlemen a full and satisfactory opportunity of beholding the exhilarating amusement.  They now urged him along the water's edge, and it soon became a contest not merely between the quarry and his pursuers, but between the hunters on the land and the rowers on the lake. Once more, in the meantime, did the stag plunge into the glassy basin, and once more was he driven back. But though he had thus twice renewed his strength, on again reaching Vincent's Point (the very spot where he was started), he for the third time sought refuge in the lake's pure bosom.  He was at last captured by Counsellor Leahy's boatmen.  Among the spectators of this unequal hunt were the following distinguished visitors, then staying at the Muckross Hotel:—Rev. Robert Longfield, Custlemary; Mrs. Jephson, Mallow; Wilson Gun, Esq. Kilmoyley; Peter Thomson and Blennerhassett Thompson, Esqrs., and the ladies of their party.—Correspondent of the Kerry Post.",,,,,,,,
491177,0.303995699,3,1848-01-08,star,"T H E S I L E N T I N U S  A medical work on the exhaustion and physical decay of the system, produced by excessive indulgence, the consequences of infection, or the abuse of mercury, with observations on the married state, and the disqualifications which prevent it; illustrated by 28 coloured engravings, and by the detail of cases. By R. and L. PERRY and Co, 19, Berwick-street, Oxford street, London. Published by the authors, and sold by Strange, 21, Paternoster row; Hannay, 68, and Sanger, 150, Oxford-street; Sturte, 23, Tichborne-street, Haymarket; and Gordon, 116, Leadenhall-street, London; J. and R. Barnes, and Co, Leithwalk, Edinburgh; D. Campbell, Argyll-street, Glasgow; J. Priestley, Lord-street, and T. Newton, Church-street, Liverpool; R. H. Ingham, Market-place, Manchester.",,,,,,,,
323620,0.303308845,3,1846-03-07,star,"This day is published, demy 12mo., cloth, price Eighteenpence,  **THE NEW ETYMOLOGICAL EXPOSITOR, or Pronouncing Spelling Book;** containing a selection of Words commonly used by the best writers, with their pronunciation, derivation, &c. By WILLIAM HILL. Much care and labour has been bestowed upon the above work, so as to make it the very best of its kind. Also, by the same Author, price 1s., the National School Grammar. Also, price 1s., the Companion to the National School Grammar.  Abel Heywood, 58, Oldham-street, Manchester : London, J. Watson, Paternoster-row ; J. Cleave, Shoe-lane, Fleet-street ; and all booksellers.  Just published, by the Executive Committee of the National Charter Association,",,,,,,,,
1007832,0.297385484,3,1855-10-06,leader,"In the meanwhile no real change has taken place in the position of the belligerents. The latest reports from the Crimea give us the Russians still in possession of the North Fort; the only altera- tion being that Prince Gortschakoffe, still claim- ing a virtual success in being released from his murderous confinement in the south of Sebastopol, boosts that the Russians are restored to their ""congenial warfare in the open field,"" and likening the abandonment of Sebastopol in 1855 to the abandonment of Moscow in 1812, he rouses the Russians with a hope of the destruction which may befall the soldiers of Napoleon the Third, as foreshadowed in the fate of the Russian army of Napoleon the First.  Reports still come, that the Russians have been defeated in a French cavalry affair, on the 29th; but the position of the French is still the same, and the Russians are still in possession of the North Fort.",,,,,,,,
81059,0.321330607,3,1843-09-09,star,"issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has also issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has also issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has also issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has also issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has also issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has also issued a proclamation calling for 2,000,000 stand of arms, and has ordered the Secretary of War to take possession of all the forts, arsenals, and other public property in the insurrectionary States. The proclamation is dated December 18, 1860. The President has",,,,,,,,
687294,0.278024375,3,1850-09-28,star,"DOGBEE MURDERS AT LANGHARNE CARMARTHENSHIRE.—The coroner’s inquest on the body of Rebecca Uphill, housemaid in the the family of J. Severne, Esq., of Brixton, near Langharne, and whose death was supposed to have been occasioned by arsenic, administered to her by the cook in the same family, was resumed on Monday before G. Thomas, sen., Esq., the coroner, and on the same day an inquest was commenced on the body of Mary Ann Severne, the lady of J. Severne, Esq., who died after a very short illness, on the 21st of July last, and whose death was preceded by all the symptoms which follow poisoning by arsenic. The case mainly rested on the testimony of Mr. Herapath, the analytical chemist. That gentleman deposed that on examining the viscera he found ex-tensive general inflammation all over the stomach and the intestines, but more particularly at the great curvature of the stomach. Upon subjecting the contents of the stomach and duodenum to gravitation, he separated a portion of white arsenic. The evidence having been closed at near midnight, the jury returned a verdict that the deceased died from the effects of white arsenic wilfully administered to her by the cook, which was tantamount to a verdict of wilful murder against Elizabeth Silby, who will be forthwith sent in the county gaol to await her trial. The second inquest on the body of Mrs. Severne commenced during the day, and the body exhumed and examined by Mr. Hamilton and Mr. Hughes, of Carmarthen, who found extensive marks of inflammation. They handed over the vessel to Mr. Herapath. That gentleman immediately commenced an analysis in the church vestry, and succeeded in discovering the presence of arsenic, and the in",,,,,,,,
1127692,0.302128553,3,1853-12-24,leader,"of its states the Christian religion and its churches. The Court of Russia has added, that in demanding from the Ottoman Government a testimony of its fidelity to its anterior engagements, it had in no respect intended to attenuate the authority of the Sultan over its Christian subjects, and that its only object was to obtain explanations of a nature to prevent every motive of doubt and every reason for misunderstanding with a friendly and neighbouring power. The sentiments manifested by the Sublime Porte during the last negotiations prove, on the other hand, that that power was ready to recognise all its contracted obligations and to pay full attention, in the measure of its sovereign rights, to the interest entertained by the Emperor of Russia for a religion which is his own and that of the majority of his people. In that state of things, the undersigned are convinced that the surest and most ready means of attaining the object desired by their Courts, is to make a commencement in common to the Sublime Porte, to explain to it the wish of the Powers to contribute by their friendly intervention to the re-establishment of peace, and to give it an opportunity of stating the conditions on which it would be disposed to treat. Such is the object of the collective note adjoined, addressed to the Minister of Foreign Affairs of the Sultan, and of the identical instructions transmitted at the same time by the Courts of Austria, France, Great Britain, and Prussia, to their representatives at Constantinople.""",,,,,,,,
745579,0.320955724,3,1851-01-04,star,"Loss of LIFE by FIRE.—On Wednesday an inquest was held by Mr. Bedford, at St. George's Hospital, on the body of Anna Maria Taylor, aged six years, who resided with her mother, in the Kew-road; and on Christmas Day, at a party, one of the children threw a lighted piece of paper on the deceased's frock, which, being of muslin, soon ignited, and in a few seconds all her clothes were burnt from her. She was dreadfully injured about the face, neck, breast, and arms; and, being taken to the above hospital, died there the next day.",,,,,,,,
1141882,0.263484955,2,1852-05-08,leader,"into which it is too late to enter: but I do not hesitate to say, that if it be right to aid the French, to aid the Italians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and the Serbs, and the Bulgarians, to aid the Hungarians, to aid the Poles, to aid the Bohemians, to aid the Danes, and the Swedes, and the Norwegians, to aid the Greeks, and",,,,,,,,
547948,0.270911723,2,1845-08-16,star,"June 3rd, 1844.  Mr. Lewis Reedon, of Georgetown, Demerara, writes, under the above date, that Holloway's Pills and Ointment have cured bad legs that no doctor could manage, ulcers and sores that were of the most dreadful description, as likewise leprosy, blotches, scabs, and other skin diseases of the most frightful nature, and that the cures effected there by these wonderful medicines are so numerous and extraordinary as to astonish the whole population.  Concered Breast.—A Wonderful Circumstance.  Copy of a Letter from Richard Bull, bootmaker, Tattons, near Southampton:—  February 9th, 1845.  To Professor Holloway.  Sir,—The Lord has permitted to be wrought a wonderful cure of cancers or abscesses, of twelve years' standing in my wife's breast. In the latter part of the time, eleven wounds were open at once. The faculty declared the case as past cure, several pieces of bone had come away, and I expected that my poor wife would soon have been taken from me. It was then that a friend recommended the use of your pills and ointment, which, to our utter astonishment, in the space of about three months, healed up the breast as soundly as ever it was in her life.  I shall ever remain",,,,,,,,
689932,0.257270128,2,1842-08-20,star,", Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere, Yorkshire; William Frere",,,,,,,,
874979,0.275935888,2,1841-07-31,star,"and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city, and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city, and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city, and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city, and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city, and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city, and in preventing the depravity of its citizens, that it has been denounced and their paid agents from deploring the loss of its influence. The ""New York Times"" is a newspaper which has been so successful in preserving the fair fame of the city",,,,,,,,
1015954,0.243142009,2,1855-02-24,leader,"MY FRENCH NEIGHBOUR.  I HAVE often been asked by my English friends, who have visited me in France, whether I do not find the French people very different from the English. I have always answered in the affirmative, and have endeavoured to explain the difference by comparing the French to the English character. The Frenchman is more vivacious, more excitable, and more emotional than the Englishman. He is more apt to be carried away by his feelings, and to act upon impulse. The Englishman is more deliberate, more self-possessed, and more under the control of his reason. The Frenchman is more apt to be swayed by his passions, and to be governed by his desires. The Englishman is more apt to be guided by his principles, and to be controlled by his conscience. The Frenchman is more apt to be influenced by his surroundings, and to be affected by the opinions of others. The Englishman is more apt to be independent, and to be guided by his own judgment. The Frenchman is more apt to be swayed by his emotions, and to be governed by his feelings. The Englishman is more apt to be controlled by his reason, and to be guided by his principles. The Frenchman is more apt to be influenced by his passions, and to be governed by his desires. The Englishman is more apt to be guided by his conscience, and to be controlled by his principles. The Frenchman is more apt to be swayed by his feelings, and to be governed by his emotions. The Englishman is more apt to be influenced by his judgment, and to be guided by his reason. The Frenchman is more apt to be swayed by his desires, and to be governed by his passions. The Englishman is more apt to be guided by his conscience, and to be controlled by his principles. The Frenchman is more apt to be swayed by his feelings, and to be governed by his emotions. The Englishman is more apt to",,,,,,,,
984347,0.261678696,2,1854-01-14,leader,"been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has been instrumental in founding, and in which he lent his aid to the establishment of the French Academy of Sciences, and has",,,,,,,,
1233330,0.27114293,2,1820-03-02,repo,"Men of the greatest genius and the soundest mind have their weak side; this was apparent in the immortal Fenelon, who received the doctrine of Quietism; in Paul Rabaut, who greatly inclined to the opinion of the Millenarians, if he did not decidedly adopt it. A prediction which he made, from a study of the prophecies, deserves to be recorded for its singularity, and its coincidence with fact: he asserted that the prophets announced important events, which were to take place at the period during which, in fact, the French Revolution and its accompanying and subsequent wars took place. He particularly spoke of the prophecy, that at the beginning of the 19th century, a deliverer should appear, whom he called an embryo prince, who should have been born in one of the mediterranian islands: this place he believed to be either Sardinia or Corsica, because those islands are near to Rome, but Corsica appeared to him most clearly described by the prophet, probably because it best answered the description of a rock rising out of the sea. This prince, he declared, would be raised up for the performance of great actions. This interpretation of prophecy would not be unworthy of the attention of the philosopher, if it seemed to be any thing more than a singular chance combined with the words of the sacred text. Nabuat was dead long before it could be foreseen that Bonaparte would be called to fulfil the high destiny which now renders him the instrument of so much happiness and glory to France.",,,,,,,,
1004074,0.221408546,2,1855-05-26,leader,"Every description of insurance business transacted at this office. Policies absolutely indubitable. Guarantees afforded against losses arising from robberies, forgeries, frauds, debts, insolvency, and non-payment of rent. Fire and life insurance effected on improved and safe principles.—Plate-glass insured.  Prospectuses, terms of agency, proposals, &c., can be had on application.  J. G. HUGHES, Secretary.",,,,,,,,
1170071,0.270175427,2,1888-12-31,circ,"'Monthly Register' of over 150 Businesses for Dieposal forwarded post-free on application to Messrs. Holmes & Son, 38 Paternoster Row, E.C.",,,,,,,,
800828,0.223367885,2,1845-09-27,star,"Venereal contamination, if not at first eradicated, will often remain secretly lurking in the system for years, and, although for a while undiscovered, at length break out upon the unhappy individual in its most dreadful forms or else, unseen, internally endanger the very vital organs of existence. To those suffering from the consequences which this disease may have left behind in the form of secondary symptoms, eruptions of the skin, blotches on the head and face, ulcerations and enlargement of the throat, tonsils, and threatened destruction of the nose, palate, &c., nodes on the shin bones, or any of those painful affections arising from the dangerous effects of the indiscriminate use of mercury, or the evils of an imperfect cure, the Concentrated Detersive Essence will be found to be attended with the most astonishing effects, in checking the ravages of the disorder, removing all scrofulous complaints, and effectually re-establishing the health of the constitution. To persons entering upon the responsibilities of matrimony, and who ever had the misfortune during their more youthful days to be affected with any form of these diseases, a previous course of this medicine is highly essential, and of the greatest importance, as more serious affections are visited upon an innocent wife and offspring, from a want of these simple precautions, than perhaps half the world is aware of: for, it must be remembered, where the fountain is polluted, the streams that flow from it cannot be pure.",,,,,,,,
1264930,0.146667287,1,1829-12-02,repo,"A. E. refers me, for the solution of my difficulties, to 1 Cor. xv. I had not written without duly considering this important and interesting chapter: nevertheless, at his recommendation, I did re-peruse it, in conjunction with Mr. Belsham's Commentary. I did not, however, find from it the satisfaction he anticipates. The apostle, in the first part, asserts the fact of the resurrection, and appearance of our Saviour as the grand",,,,,,,,
955248,0.211030081,1,1858-01-16,leader,"VICTORIA AND LEGAL AND COMMERCIAL CIAL LIFE ASSURANCE COMPANY, 18, King William-street, City. DIRECTORS.",,,,,,,,
858809,0.073849455,1,1845-05-24,star,"adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest and most agreeable of all adventures, which is the pleasantest",,,,,,,,
